id,txn_date,customer_id,direction,amount,currency,base_amount,country_iso2,payer_sort_code,payee_sort_code,channel,narrative
TX01363,2024-11-29,CUST013,in,421.53,EUR,343.97,DE,13-06-08,58-67-07,card,invoice
TX01364,2025-02-20,CUST003,out,3167.82,GBP,3167.82,DE,16-58-52,32-80-66,bank_transfer,loan repayment
TX01365,2025-07-26,CUST015,out,3153.54,GBP,3153.54,DE,38-81-35,44-02-63,cash,crypto
TX01366,2025-08-03,CUST010,out,853.45,EUR,1080.26,RU,61-97-52,95-16-76,bank_transfer,gift
TX01367,2024-10-10,CUST018,in,3742.02,USD,4247.17,NG,59-06-20,82-89-77,bank_transfer,loan repayment
TX01368,2025-02-12,CUST001,out,4686.04,EUR,4780.33,AE,34-25-25,68-29-11,bank_transfer,gift
TX01369,2025-04-02,CUST006,in,1756.47,USD,1344.1,AE,69-01-26,31-86-13,bank_transfer,salary
TX01370,2024-12-23,CUST001,out,607.47,USD,511.97,DE,26-59-63,79-73-44,cash,
TX01371,2025-01-06,CUST007,out,417.96,EUR,429.29,US,43-75-06,31-74-41,bank_transfer,consultancy
TX01372,2025-04-21,CUST010,in,4866.74,GBP,4866.74,FR,45-36-06,40-57-26,card,gift
TX01373,2024-11-22,CUST013,out,2694.2,GBP,2694.2,NG,73-85-65,31-23-09,bank_transfer,loan repayment
TX01374,2024-12-22,CUST003,out,4476.62,EUR,4573.97,RU,23-80-24,43-66-53,bank_transfer,salary
TX01375,2025-07-07,CUST011,out,3932.75,EUR,4184.04,TR,64-29-69,41-14-65,bank_transfer,salary
TX01376,2025-09-14,CUST011,out,194.33,GBP,194.33,NG,12-63-89,85-69-92,card,crypto
TX01377,2025-04-25,CUST004,out,2417.69,GBP,2417.69,FR,73-30-51,76-99-18,bank_transfer,gift
TX01378,2024-10-02,CUST013,in,467.54,GBP,467.54,RU,38-80-44,51-86-20,bank_transfer,crypto
TX01379,2025-09-13,CUST012,in,3897.57,EUR,5040.82,AE,97-33-51,82-19-93,bank_transfer,salary
TX01380,2025-08-30,CUST006,in,4909.43,GBP,4909.43,DE,82-50-58,86-05-71,card,salary
TX01381,2025-09-15,CUST009,in,2178.31,EUR,2233.02,GB,30-16-04,52-04-77,card,invoice
TX01382,2025-01-26,CUST018,out,4876.3,EUR,5510.47,US,74-37-82,26-38-77,cash,loan repayment
TX01383,2025-08-09,CUST017,in,3253.99,USD,2954.84,NG,14-88-83,66-11-45,bank_transfer,consultancy
TX01384,2025-07-06,CUST013,out,1982.96,GBP,1982.96,RU,13-78-57,45-48-99,bank_transfer,salary
TX01385,2024-11-02,CUST015,out,3071.64,USD,2858.73,RU,89-73-55,74-63-91,bank_transfer,loan repayment
TX01386,2024-12-06,CUST011,in,2494.84,EUR,1803.54,DE,97-67-00,61-82-23,card,invoice
TX01387,2025-01-30,CUST012,in,3492.73,GBP,3492.73,DE,59-48-93,89-42-87,cash,salary
TX01388,2024-10-20,CUST001,in,881.2,EUR,709.85,DE,57-34-32,33-67-50,cash,salary
TX01389,2025-04-20,CUST007,in,1797.45,EUR,1575.46,TR,91-17-87,78-94-73,cash,loan repayment
TX01390,2025-04-19,CUST008,in,2753.6,EUR,3471.52,DE,61-21-33,20-87-87,cash,consultancy
TX01391,2025-06-30,CUST011,out,930.6,USD,868.66,RU,61-75-28,98-28-43,card,salary
TX01392,2025-09-17,CUST012,in,1156.59,EUR,883.32,FR,57-46-03,92-62-66,cash,crypto
TX01393,2025-07-14,CUST011,in,3068.93,USD,3571.63,US,43-28-00,34-39-80,card,
TX01394,2025-09-11,CUST017,in,4635.28,GBP,4635.28,NG,86-61-21,16-25-66,card,gift
TX01395,2025-07-25,CUST008,out,3977.58,GBP,3977.58,DE,36-50-39,21-41-37,cash,
TX01396,2025-03-17,CUST011,in,580.75,EUR,466.98,TR,63-60-93,77-12-30,cash,crypto
TX01397,2025-03-12,CUST002,in,4801.01,USD,6105.15,RU,99-82-13,46-98-11,bank_transfer,loan repayment
TX01398,2025-03-31,CUST006,out,1945.52,EUR,2468.45,AE,99-75-67,70-71-07,card,invoice
TX01399,2024-12-07,CUST016,in,1394.83,GBP,1394.83,TR,75-67-71,54-51-20,bank_transfer,gift
TX01400,2025-07-13,CUST014,out,338.93,USD,412.96,FR,67-68-56,45-38-21,bank_transfer,crypto
TX01401,2025-09-27,CUST011,out,4916.61,EUR,4266.48,DE,85-54-46,50-91-78,cash,consultancy
TX01402,2025-06-15,CUST005,out,4792.13,GBP,4792.13,AE,98-54-42,13-17-00,bank_transfer,
TX01403,2024-12-19,CUST010,out,3213.87,EUR,3497.99,TR,19-30-16,92-14-41,cash,
TX01404,2025-01-15,CUST001,out,1732.65,GBP,1732.65,TR,91-81-54,81-94-23,card,
TX01405,2025-02-23,CUST010,out,4263.05,EUR,4562.08,FR,85-79-91,72-18-63,card,consultancy
TX01406,2025-05-05,CUST015,out,3610.84,USD,3920.97,RU,10-16-46,75-94-90,bank_transfer,gift
TX01407,2025-02-25,CUST007,in,2652.85,GBP,2652.85,AE,27-24-08,26-25-77,bank_transfer,loan repayment
TX01408,2025-08-27,CUST001,out,3139.14,GBP,3139.14,FR,11-11-66,41-53-33,cash,consultancy
TX01409,2025-01-13,CUST018,out,1757.79,EUR,1404.54,NG,61-66-90,21-85-58,bank_transfer,loan repayment
TX01410,2025-01-01,CUST012,out,2348.09,USD,2695.83,DE,81-80-34,71-17-48,bank_transfer,loan repayment
TX01411,2025-07-20,CUST002,out,755.11,GBP,755.11,NG,58-84-70,40-93-13,cash,
TX01412,2025-07-09,CUST006,out,4803.74,EUR,4713.73,AE,68-87-27,35-56-91,card,consultancy
TX01413,2025-07-17,CUST019,in,4785.62,GBP,4785.62,DE,33-22-19,83-72-78,bank_transfer,invoice
TX01414,2025-04-29,CUST006,in,3677.39,USD,4024.35,AE,91-38-30,80-70-18,bank_transfer,consultancy
TX01415,2025-03-16,CUST012,in,3957.29,EUR,3252.54,US,44-53-15,72-92-82,cash,invoice
TX01416,2025-06-10,CUST008,in,4050.8,USD,3436.22,GB,83-42-33,42-73-99,cash,salary
TX01417,2024-11-29,CUST006,out,3037.86,EUR,2926.3,RU,83-22-56,18-20-07,cash,consultancy
TX01418,2025-09-07,CUST020,out,3810.74,USD,4310.93,TR,72-90-41,27-74-71,card,consultancy
TX01419,2024-12-06,CUST005,in,4070.99,GBP,4070.99,RU,56-50-93,16-70-24,bank_transfer,
TX01420,2024-10-23,CUST009,out,3052.57,EUR,3757.39,NG,54-87-26,98-94-92,card,gift
TX01421,2025-09-07,CUST017,out,964.05,EUR,984.29,GB,15-25-02,45-38-30,cash,invoice
TX01422,2024-11-11,CUST019,out,591.93,GBP,591.93,DE,30-26-93,83-11-02,bank_transfer,invoice
TX01423,2025-07-23,CUST006,out,3336.84,GBP,3336.84,US,35-61-35,93-94-65,bank_transfer,
TX01424,2025-08-10,CUST007,in,2903.92,USD,2176.75,NG,21-77-14,28-50-06,card,consultancy
TX01425,2024-12-17,CUST004,in,829.15,EUR,1040.08,NG,62-59-96,94-17-06,bank_transfer,salary
TX01426,2025-09-10,CUST003,in,607.91,USD,463.65,RU,15-15-79,14-57-17,card,gift
TX01427,2025-09-04,CUST017,out,4665.39,GBP,4665.39,TR,14-37-73,34-55-48,cash,consultancy
TX01428,2025-07-02,CUST001,in,2303.95,EUR,2734.23,AE,29-97-36,32-12-11,cash,
TX01429,2025-07-13,CUST013,in,4613.55,GBP,4613.55,DE,27-19-76,46-48-16,bank_transfer,loan repayment
TX01430,2025-07-30,CUST007,out,4973.11,USD,5634.26,AE,93-00-27,95-72-76,cash,consultancy
TX01431,2025-09-21,CUST019,out,4126.29,GBP,4126.29,TR,68-15-18,45-24-54,cash,salary
TX01432,2025-03-17,CUST018,out,1967.48,GBP,1967.48,TR,13-33-09,29-03-18,cash,
TX01433,2025-05-05,CUST004,out,3090.54,USD,2591.37,NG,45-07-21,86-79-07,cash,invoice
TX01434,2024-11-13,CUST014,out,4316.72,GBP,4316.72,FR,39-16-16,46-67-83,bank_transfer,gift
TX01435,2025-03-13,CUST009,in,4147.45,EUR,4475.27,GB,38-89-90,46-04-31,bank_transfer,
TX01436,2024-10-09,CUST020,out,4544.5,USD,5789.48,NG,57-54-39,89-08-47,cash,salary
TX01437,2025-09-12,CUST012,out,1460.97,GBP,1460.97,TR,42-61-13,27-32-59,cash,
TX01438,2024-11-26,CUST002,in,3857.33,EUR,2983.96,TR,13-94-52,80-29-12,cash,crypto
TX01439,2025-02-19,CUST003,out,851.28,EUR,617.67,GB,76-12-93,95-46-57,bank_transfer,consultancy
TX01440,2025-07-31,CUST001,in,4872.3,EUR,3588.36,AE,35-65-05,62-57-13,bank_transfer,
TX01441,2025-05-25,CUST008,out,444.55,GBP,444.55,US,56-67-35,72-38-25,cash,consultancy
TX01442,2024-11-28,CUST007,in,136.28,USD,110.26,DE,67-54-90,64-76-32,cash,
TX01443,2025-01-13,CUST004,in,1702.13,EUR,2012.24,TR,87-51-20,66-32-55,cash,crypto
TX01444,2024-12-16,CUST003,out,2946.48,EUR,2487.8,RU,99-60-02,14-07-34,cash,crypto
TX01445,2025-05-06,CUST004,out,4827.15,EUR,5085.83,AE,24-06-57,85-62-85,cash,
TX01446,2025-02-07,CUST002,in,3757.66,USD,3950.57,AE,82-96-89,90-89-34,card,
TX01447,2025-03-11,CUST008,in,1617.5,GBP,1617.5,GB,42-78-77,74-04-75,cash,invoice
TX01448,2025-08-03,CUST016,out,3927.46,EUR,5081.42,TR,92-08-25,69-75-56,card,
TX01449,2025-05-01,CUST013,out,555.17,USD,706.88,RU,37-62-36,16-62-61,card,gift
TX01450,2025-02-05,CUST008,in,3822.87,USD,3095.8,US,84-72-14,88-57-01,bank_transfer,invoice
TX01451,2025-02-13,CUST006,out,4248.2,EUR,3329.48,TR,69-06-65,68-69-21,bank_transfer,
TX01452,2025-04-29,CUST002,in,3320.74,EUR,2379.17,US,22-69-10,40-47-87,card,loan repayment
TX01453,2025-08-11,CUST019,out,4509.12,GBP,4509.12,AE,66-02-93,78-64-80,card,gift
TX01454,2025-09-04,CUST017,in,4085.83,GBP,4085.83,FR,43-38-68,27-20-97,bank_transfer,crypto
TX01455,2025-04-01,CUST017,in,2876.88,USD,3692.51,DE,66-01-69,32-07-03,cash,salary
TX01456,2024-10-24,CUST014,out,1634.98,EUR,1236.4,RU,34-48-72,20-38-76,cash,
TX01457,2025-08-28,CUST003,in,2578.95,USD,2848.72,US,31-76-85,64-71-64,bank_transfer,crypto
TX01458,2025-04-19,CUST019,out,3339.69,GBP,3339.69,US,15-75-45,39-91-15,cash,loan repayment
TX01459,2024-11-15,CUST019,out,606.84,USD,440.82,TR,32-62-36,96-88-70,card,consultancy
TX01460,2025-03-20,CUST013,out,579.69,USD,607.87,FR,33-37-81,15-77-53,card,invoice
TX01461,2025-02-22,CUST020,out,1949.47,GBP,1949.47,US,88-54-03,44-57-65,cash,consultancy
TX01462,2024-11-03,CUST015,in,807.1,USD,614.47,RU,30-45-74,41-80-52,cash,salary
TX01463,2025-07-07,CUST005,in,2537.54,EUR,3238.14,TR,44-68-51,78-89-64,bank_transfer,salary
TX01464,2024-10-22,CUST014,in,4925.81,USD,4865.29,NG,87-73-08,64-02-79,bank_transfer,
TX01465,2025-03-03,CUST003,in,4993.62,GBP,4993.62,TR,55-84-96,86-81-20,bank_transfer,invoice
TX01466,2025-04-27,CUST004,in,1106.05,EUR,1044.75,GB,53-23-31,15-32-41,card,salary
TX01467,2024-11-18,CUST013,out,3909.81,EUR,2788.31,RU,56-35-96,48-63-18,cash,
TX01468,2025-08-12,CUST004,out,1623.52,GBP,1623.52,TR,99-37-35,13-72-53,cash,loan repayment
TX01469,2024-11-02,CUST016,out,4488.05,EUR,3317.57,RU,99-33-76,78-73-96,card,invoice
TX01470,2024-10-22,CUST018,in,4338.18,USD,5205.8,RU,22-34-10,66-34-52,card,loan repayment
TX01471,2024-11-23,CUST008,out,3131.61,USD,3369.47,US,79-54-78,94-68-79,bank_transfer,invoice
TX01472,2025-07-25,CUST013,out,1592.5,EUR,1478.95,US,98-11-41,53-75-33,cash,loan repayment
TX01473,2025-09-03,CUST002,in,664.38,GBP,664.38,RU,17-87-99,71-46-31,card,crypto
TX01474,2025-09-21,CUST002,out,611.27,USD,456.72,GB,39-76-68,81-50-26,cash,gift
TX01475,2025-02-05,CUST014,in,545.04,EUR,466.52,DE,86-07-48,72-00-06,bank_transfer,salary
TX01476,2025-09-01,CUST019,out,4044.62,USD,4118.28,US,32-06-37,58-48-87,cash,loan repayment
TX01477,2025-07-13,CUST020,out,2185.13,USD,1595.15,FR,43-20-01,49-40-54,cash,crypto
TX01478,2025-05-15,CUST011,in,2877.49,USD,3340.2,TR,34-64-77,13-54-16,bank_transfer,loan repayment
TX01479,2025-04-08,CUST009,out,4385.63,GBP,4385.63,RU,63-43-89,47-06-13,cash,invoice
TX01480,2025-03-21,CUST020,out,1183.07,GBP,1183.07,GB,98-86-54,30-23-15,bank_transfer,consultancy
TX01481,2025-02-28,CUST006,out,2169.5,USD,2421.96,NG,49-51-17,50-78-08,cash,
TX01482,2024-11-23,CUST003,in,1440.61,GBP,1440.61,AE,57-64-32,78-66-81,cash,
TX01483,2024-10-04,CUST018,in,586.32,EUR,592.04,FR,71-91-63,81-16-25,bank_transfer,consultancy
TX01484,2025-07-23,CUST020,out,2248.24,GBP,2248.24,US,67-17-91,62-33-21,card,loan repayment
TX01485,2025-05-06,CUST003,in,3665.71,GBP,3665.71,GB,36-67-32,39-94-97,cash,gift
TX01486,2025-01-25,CUST014,out,3497.35,EUR,3257.86,GB,69-70-44,91-21-47,cash,salary
TX01487,2024-12-29,CUST010,in,660.86,EUR,738.07,TR,74-41-32,56-96-34,bank_transfer,
TX01488,2025-09-12,CUST014,out,1562.24,USD,1360.91,NG,53-94-18,35-09-14,bank_transfer,consultancy
TX01489,2024-12-18,CUST015,out,3860.27,EUR,4474.86,NG,97-79-93,20-57-56,cash,loan repayment
TX01490,2025-01-14,CUST008,out,3243.07,EUR,3714.47,NG,31-03-24,81-68-48,card,consultancy
TX01491,2024-11-07,CUST016,out,3585.37,EUR,3677.66,AE,87-49-31,15-32-42,card,invoice
TX01492,2025-01-08,CUST002,out,3063.96,GBP,3063.96,DE,79-64-18,44-79-29,cash,loan repayment
TX01493,2025-01-26,CUST010,in,227.03,EUR,266.24,AE,75-08-91,60-56-60,card,gift
TX01494,2025-06-21,CUST003,out,1759.43,GBP,1759.43,US,42-32-85,56-33-33,cash,
TX01495,2025-06-30,CUST007,out,3457.75,USD,3670.96,TR,67-90-70,23-01-82,card,invoice
TX01496,2025-09-08,CUST011,in,3236.06,GBP,3236.06,RU,78-58-64,75-84-32,card,invoice
TX01497,2025-04-16,CUST020,out,4941.45,EUR,4984.42,RU,98-76-07,49-40-61,card,invoice
TX01498,2024-12-08,CUST016,in,1407.49,USD,1560.36,US,58-29-04,21-93-76,card,invoice
TX01499,2025-04-14,CUST009,in,1375.61,GBP,1375.61,TR,85-57-20,76-30-30,card,loan repayment
TX01500,2024-11-22,CUST005,in,4927.39,EUR,5074.34,GB,60-20-72,36-22-66,card,
TX01501,2025-09-30,CUST019,in,880.53,GBP,880.53,GB,24-01-23,39-22-00,bank_transfer,
TX01502,2025-09-20,CUST017,out,2333.48,USD,1793.91,GB,75-80-76,95-71-86,cash,invoice
TX01503,2025-04-16,CUST004,in,2761.32,USD,2246.64,FR,21-36-07,40-70-37,cash,invoice
TX01504,2025-02-02,CUST003,in,3941.54,USD,3755.04,RU,34-40-39,62-75-40,card,loan repayment
TX01505,2024-11-20,CUST002,in,1032.85,GBP,1032.85,NG,61-23-00,57-35-42,card,salary
TX01506,2025-04-13,CUST015,in,1690.47,EUR,1230.06,FR,95-49-54,44-11-09,bank_transfer,invoice
TX01507,2025-04-20,CUST012,out,4344.14,EUR,3276.25,TR,46-00-57,79-41-12,cash,salary
TX01508,2025-07-30,CUST009,out,257.69,EUR,182.71,TR,65-53-70,35-37-70,bank_transfer,crypto
TX01509,2025-07-01,CUST019,out,838.56,EUR,817.99,GB,77-29-69,65-71-71,card,invoice
TX01510,2025-07-17,CUST004,out,2669.24,EUR,2926.15,NG,88-09-46,13-47-75,cash,consultancy
TX01511,2025-04-04,CUST015,in,2868.28,USD,2048.02,TR,26-02-11,26-55-89,cash,crypto
TX01512,2025-08-20,CUST017,in,1931.7,USD,2485.45,GB,83-47-17,19-59-46,cash,salary
TX01513,2025-03-10,CUST004,out,2458.96,USD,2762.99,RU,72-37-49,87-23-09,bank_transfer,salary
TX01514,2025-09-10,CUST018,in,1437.64,EUR,1621.17,FR,27-55-34,32-20-18,card,crypto
TX01515,2025-03-21,CUST017,in,2273.93,EUR,2794.63,US,56-34-16,23-70-44,card,gift
TX01516,2025-04-09,CUST016,in,1628.85,EUR,1263.75,RU,26-46-63,10-90-73,bank_transfer,invoice
TX01517,2024-10-26,CUST003,out,1136.81,EUR,1408.61,FR,45-06-58,31-27-17,cash,loan repayment
TX01518,2025-05-29,CUST006,in,4601.73,EUR,4127.1,US,10-07-11,72-66-83,card,consultancy
TX01519,2024-12-22,CUST009,out,1239.83,GBP,1239.83,FR,19-49-69,57-00-61,bank_transfer,
TX01520,2025-03-29,CUST018,in,502.76,EUR,464.09,GB,88-22-59,23-84-11,cash,consultancy
TX01521,2025-05-07,CUST003,in,3732.15,GBP,3732.15,NG,16-72-17,35-05-04,cash,
TX01522,2025-05-09,CUST019,out,3418.4,GBP,3418.4,NG,42-89-83,21-64-73,cash,salary
TX01523,2025-09-30,CUST011,out,1173.67,EUR,920.76,NG,62-75-71,83-27-52,cash,consultancy
TX01524,2025-08-01,CUST009,out,4784.92,GBP,4784.92,FR,21-79-92,75-18-60,bank_transfer,loan repayment
TX01525,2025-03-09,CUST018,in,1105.43,EUR,1286.8,GB,43-42-05,29-45-99,card,invoice
TX01526,2025-08-09,CUST013,in,3438.78,GBP,3438.78,NG,47-27-93,56-56-32,card,loan repayment
TX01527,2025-02-01,CUST011,in,2132.35,GBP,2132.35,FR,44-69-55,14-95-54,cash,consultancy
TX01528,2025-07-29,CUST018,in,4949.15,USD,6110.21,TR,80-38-22,50-29-48,card,loan repayment
TX01529,2025-03-02,CUST013,in,2723.95,USD,2452.63,NG,66-35-90,16-50-46,cash,salary
TX01530,2025-03-21,CUST012,in,1852.9,USD,1474.3,RU,11-76-04,79-42-98,cash,
TX01531,2024-10-22,CUST016,out,3666.57,EUR,4744.79,AE,39-12-10,22-59-99,card,crypto
TX01532,2024-11-18,CUST020,in,754.5,USD,846.92,NG,97-49-06,97-89-22,bank_transfer,invoice
TX01533,2024-10-13,CUST013,out,4600.92,USD,5477.6,US,99-10-87,32-00-10,card,consultancy
TX01534,2025-01-02,CUST015,out,3935.42,EUR,3598.57,GB,11-20-53,99-06-10,cash,
TX01535,2025-03-22,CUST007,in,4537.2,USD,5807.47,US,66-81-79,53-04-56,cash,
TX01536,2025-06-10,CUST004,out,3535.71,GBP,3535.71,NG,86-70-06,55-90-95,card,invoice
TX01537,2025-04-06,CUST001,in,3348.81,GBP,3348.81,GB,11-50-36,96-79-27,cash,loan repayment
TX01538,2024-10-07,CUST007,in,64.87,USD,50.32,GB,37-54-05,74-78-89,cash,
TX01539,2024-11-06,CUST018,out,3152.96,GBP,3152.96,TR,93-43-78,88-22-69,cash,gift
TX01540,2025-02-02,CUST012,out,775.21,USD,723.08,GB,17-52-62,82-73-01,card,
TX01541,2025-04-22,CUST019,out,4717.38,EUR,3468.57,FR,66-61-33,15-99-89,bank_transfer,crypto
TX01542,2025-06-14,CUST009,in,3597.45,GBP,3597.45,TR,82-36-39,84-89-47,bank_transfer,
TX01543,2024-10-02,CUST013,out,2319.46,GBP,2319.46,DE,51-01-27,30-81-44,bank_transfer,
TX01544,2025-06-10,CUST007,out,1599.86,GBP,1599.86,FR,33-36-13,68-68-32,bank_transfer,salary
TX01545,2024-11-01,CUST006,in,1133.23,GBP,1133.23,US,52-12-08,11-94-04,card,
TX01546,2025-08-26,CUST014,in,1813.04,GBP,1813.04,FR,75-32-31,11-19-14,bank_transfer,crypto
TX01547,2025-04-20,CUST015,in,3983.16,EUR,5004.88,US,96-42-58,52-96-72,card,loan repayment
TX01548,2025-07-06,CUST015,out,4293.19,GBP,4293.19,AE,31-75-94,85-98-54,cash,consultancy
TX01549,2025-04-21,CUST002,in,4768.59,GBP,4768.59,FR,95-22-01,98-18-58,cash,gift
TX01550,2025-06-24,CUST006,in,1316.38,USD,1624.36,RU,10-56-14,21-44-20,bank_transfer,invoice
TX01551,2025-07-09,CUST001,in,985.77,EUR,1256.33,AE,92-77-92,94-21-08,cash,salary
TX01552,2024-12-03,CUST017,out,3627.81,EUR,3336.23,AE,65-13-98,24-64-55,bank_transfer,salary
TX01553,2025-04-09,CUST011,in,3665.13,USD,3816.81,NG,98-60-21,98-12-48,card,salary
TX01554,2024-10-23,CUST002,out,4589.98,USD,4686.31,TR,18-70-48,87-19-65,card,crypto
TX01555,2024-12-28,CUST017,out,1691.91,USD,2063.69,AE,75-17-21,71-20-00,bank_transfer,consultancy
TX01556,2025-07-10,CUST007,out,2706.44,EUR,3399.21,TR,27-84-19,17-32-11,cash,gift
TX01557,2025-06-07,CUST009,in,3669.15,EUR,4462.25,AE,18-53-46,83-77-90,bank_transfer,invoice
TX01558,2024-10-06,CUST005,in,681.52,EUR,562.06,GB,45-91-89,29-28-16,bank_transfer,invoice
TX01559,2025-05-13,CUST016,out,4259.91,GBP,4259.91,AE,41-47-91,34-05-99,bank_transfer,salary
TX01560,2024-11-17,CUST014,out,4437.36,USD,3780.98,TR,10-87-07,54-91-76,bank_transfer,loan repayment
TX01561,2025-05-14,CUST015,out,1811.5,EUR,1372.34,TR,26-98-09,97-02-83,bank_transfer,salary
TX01562,2024-11-15,CUST014,in,2374.9,USD,2895.27,GB,30-74-95,77-27-15,bank_transfer,gift
TX01563,2025-02-04,CUST018,out,381.06,USD,356.34,RU,82-10-25,25-53-62,bank_transfer,salary
TX01564,2024-10-29,CUST012,out,2808.04,USD,3597.95,FR,60-58-96,15-49-29,card,crypto
TX01565,2024-12-18,CUST003,out,1842.15,GBP,1842.15,US,84-36-99,42-38-83,bank_transfer,crypto
TX01566,2025-05-09,CUST013,in,3440.05,EUR,3997.77,TR,82-53-44,11-38-82,card,crypto
TX01567,2024-12-25,CUST015,in,690.91,GBP,690.91,FR,27-55-15,21-37-18,cash,consultancy
TX01568,2025-04-29,CUST005,out,4707.15,EUR,5259.09,US,96-19-12,96-65-65,card,
TX01569,2025-07-01,CUST016,in,3712.53,USD,2927.37,TR,49-91-10,94-76-73,card,crypto
TX01570,2025-02-12,CUST008,in,2820.54,GBP,2820.54,RU,46-58-23,56-85-07,cash,salary
TX01571,2025-01-29,CUST008,in,1340.67,GBP,1340.67,GB,98-30-09,20-90-46,card,salary
TX01572,2025-06-13,CUST013,in,1900.62,EUR,1635.0,NG,59-88-72,96-34-63,cash,loan repayment
TX01573,2025-05-21,CUST013,out,3622.64,EUR,3265.09,TR,56-30-55,57-72-60,cash,crypto
TX01574,2025-04-16,CUST020,out,4813.26,GBP,4813.26,FR,36-35-16,20-22-43,cash,gift
TX01575,2024-10-12,CUST018,in,2884.8,EUR,3606.69,US,75-11-43,33-97-51,card,consultancy
TX01576,2025-03-15,CUST012,out,2015.52,USD,1630.62,TR,11-58-35,27-30-47,card,salary
TX01577,2024-11-30,CUST009,in,1954.79,USD,1430.09,US,93-69-74,35-31-20,cash,loan repayment
TX01578,2024-11-29,CUST010,out,4436.35,GBP,4436.35,GB,67-72-52,38-84-98,cash,consultancy
TX01579,2024-11-23,CUST001,in,2694.08,EUR,3067.27,NG,77-45-21,28-15-10,cash,invoice
TX01580,2025-07-09,CUST015,in,4584.94,EUR,3982.07,RU,36-46-84,45-94-22,cash,salary
TX01581,2025-05-24,CUST009,out,4228.5,EUR,5218.71,NG,16-14-63,34-82-20,card,loan repayment
TX01582,2025-09-12,CUST001,out,3993.33,EUR,4760.9,TR,66-59-57,26-73-55,cash,invoice
TX01583,2025-03-15,CUST014,in,1015.15,GBP,1015.15,AE,45-07-82,15-97-80,card,gift
TX01584,2024-12-18,CUST015,in,171.7,USD,153.72,GB,14-03-19,71-87-22,card,consultancy
TX01585,2024-11-03,CUST010,in,1632.95,EUR,1972.62,TR,25-54-03,87-38-29,card,invoice
TX01586,2024-12-03,CUST007,out,2668.98,EUR,2979.85,NG,31-04-25,25-25-48,card,gift
TX01587,2025-03-29,CUST005,out,921.25,EUR,659.68,RU,83-92-80,72-31-44,bank_transfer,invoice
TX01588,2025-04-10,CUST020,out,4144.87,EUR,4599.69,TR,28-21-19,91-88-98,cash,consultancy
TX01589,2025-09-24,CUST020,in,4473.43,EUR,4763.1,GB,46-46-60,98-88-28,cash,consultancy
TX01590,2024-12-06,CUST008,out,2162.77,EUR,1968.13,GB,70-50-11,16-70-58,bank_transfer,salary
TX01591,2025-01-04,CUST013,out,3950.17,GBP,3950.17,RU,35-48-04,22-01-62,bank_transfer,consultancy
TX01592,2025-04-21,CUST004,out,3241.79,EUR,2701.57,RU,21-63-85,90-55-90,cash,salary
TX01593,2025-02-10,CUST013,out,1041.51,USD,1200.08,RU,28-26-27,98-19-18,bank_transfer,invoice
TX01594,2025-06-18,CUST001,in,3784.19,USD,3225.09,RU,54-71-85,82-19-91,card,invoice
TX01595,2025-08-20,CUST006,in,3684.55,USD,3474.59,FR,33-79-43,37-47-83,bank_transfer,crypto
TX01596,2025-02-02,CUST016,in,380.01,EUR,292.17,GB,44-50-87,72-35-13,bank_transfer,
TX01597,2025-06-06,CUST011,in,4291.02,USD,4991.75,DE,29-01-84,19-28-99,cash,consultancy
TX01598,2025-04-24,CUST002,out,3336.65,GBP,3336.65,NG,94-46-49,18-40-93,cash,loan repayment
TX01599,2025-06-01,CUST002,out,1626.18,EUR,1209.28,RU,90-84-08,57-11-54,card,gift
TX01600,2024-11-06,CUST003,out,1683.24,USD,1195.34,AE,83-92-48,85-27-75,cash,crypto
TX01601,2025-07-08,CUST016,out,4034.03,GBP,4034.03,NG,10-17-02,42-21-55,bank_transfer,invoice
TX01602,2024-10-08,CUST003,out,525.67,EUR,576.65,RU,49-09-25,83-31-96,card,crypto
TX01603,2025-08-14,CUST013,out,2683.3,EUR,2609.09,GB,82-66-60,37-09-21,cash,crypto
TX01604,2025-06-05,CUST008,in,3999.55,GBP,3999.55,RU,66-83-49,96-97-03,cash,gift
TX01605,2025-09-22,CUST019,out,3261.3,USD,2972.51,TR,90-87-73,99-88-39,bank_transfer,
TX01606,2025-08-05,CUST003,out,1677.64,GBP,1677.64,GB,75-86-92,84-81-42,bank_transfer,consultancy
TX01607,2024-12-03,CUST005,in,834.77,EUR,619.03,GB,54-62-48,44-36-72,card,crypto
TX01608,2025-02-23,CUST016,in,3569.28,GBP,3569.28,RU,63-71-59,60-39-39,card,invoice
TX01609,2025-05-11,CUST016,out,1523.83,USD,1608.94,US,21-53-25,59-44-54,card,
TX01610,2025-02-09,CUST011,in,164.12,GBP,164.12,DE,50-89-28,70-25-04,card,invoice
TX01611,2025-04-16,CUST009,out,3101.47,USD,2992.38,AE,91-72-83,55-17-72,card,crypto
TX01612,2025-01-23,CUST011,in,295.25,USD,311.82,GB,32-47-44,24-20-67,bank_transfer,crypto
TX01613,2025-04-30,CUST007,out,1533.56,GBP,1533.56,DE,88-37-67,89-71-72,cash,salary
TX01614,2025-04-20,CUST012,out,2099.04,USD,1781.68,DE,43-37-95,38-39-90,cash,loan repayment
TX01615,2024-11-07,CUST010,in,2007.83,EUR,2115.15,TR,43-35-74,67-36-28,card,gift
